,preco,vendido,idade_do_modelo,km_por_ano
5493,34984.07,1,18,22350.51392
5494,37197.33,1,16,23372.44482
5495,75974.67,0,17,13396.14616
5496,56317.17,1,15,22424.54356
5497,98914.74,0,16,22859.06536
5498,55228.91,1,12,16737.136
5499,70520.39,1,16,19622.68262
5500,67901.58,0,10,15044.11032
5501,21280.49,1,20,24967.30076
5502,24832.65,1,18,17097.62816
5503,59902.41,1,6,19131.83392
5504,110101.05,1,19,16867.49254
5505,79458.63,0,11,6904.0686
5506,72483.65,0,20,39243.7559
5507,42267.1,1,18,21428.3621
5508,81931.2,0,16,19717.63368
5509,30050.98,1,10,22429.37158
5510,94049.27,0,7,14757.6478
5511,82336.21,1,11,19112.52184
5512,80496.08,0,13,47770.03922
5513,99817.63,0,18,21977.14704
5514,83646.63,1,13,14514.63746
5515,73689.73,1,14,19976.73742
5516,18230.11,1,16,11847.96108
5517,85734.51,0,3,34478.50016
5518,64407.0,0,17,16819.21234
5519,61515.63,0,13,15597.72328
5520,108000.43,1,4,44974.615639999996
5521,71955.11,1,14,21304.44292
5522,39482.84,1,20,19849.59956
5523,59216.64,1,18,20935.90406
5524,43821.77,1,20,15853.60834
5525,41732.94,1,17,21961.05364
5526,94629.34,0,18,13800.0905
5527,40149.86,1,18,19593.7145
5528,93504.38,1,11,17226.37536
5529,40311.82,0,11,21700.34056
5530,45647.53,1,15,38693.36162
5531,59044.8,1,9,19081.94438
5532,31164.47,1,20,24671.1822
5533,44342.75,1,13,31185.79052
5534,100587.47,1,18,21185.35176
5535,64857.14,0,10,34398.03316
5536,40003.8,1,9,19703.14962
5537,33405.66,1,9,23423.9437
5538,99555.39,0,17,23979.166
5539,25069.9,1,17,14728.67968
5540,52685.72,1,5,16750.01072
5541,109722.11,1,13,21703.55924
5542,106160.66,0,13,9746.16304
5543,17381.55,1,17,27502.01126
5544,35844.53,1,12,21256.16272
5545,72478.5,0,20,25762.31472
5546,92265.06,1,10,18072.8882
5547,91765.56,0,18,21685.8565
5548,15102.37,1,20,28237.47964
5549,63111.1,0,19,25546.66316
5550,52310.49,1,7,43906.01388
5551,53633.21,1,5,32247.95492
5552,94250.61,0,10,12609.1789
5553,49677.73,1,14,18388.31884
5554,22312.07,1,19,15948.5594
5555,102419.6,1,13,32198.06538
5556,66450.33,1,20,20578.63058
5557,30078.77,1,19,20890.84254
5558,38298.19,1,17,17559.50874
5559,22995.49,1,14,34829.33628
5560,27388.02,1,20,14995.83012
5561,31662.03,1,10,18911.35434
5562,36234.88,1,20,31031.29388
5563,96435.98,1,19,16585.85804
5564,60755.9,0,18,15552.661759999999
5565,28410.92,1,12,22572.60284
5566,86946.0,0,20,25480.68022
5567,70651.88,0,20,33017.21944
5568,54765.57,1,11,18916.18236
5569,65605.45,0,7,19450.48324
5570,67311.7,1,18,25269.85668
5571,49834.43,0,16,19835.1155
5572,71195.67,0,13,27004.7252
5573,41700.61,0,11,33141.13862
5574,63503.6,1,15,18280.49306
5575,63003.03,1,12,16188.351059999999
5576,56180.62,1,10,22878.37744
5577,69242.85,0,7,26222.58596
5578,58392.0,0,10,16323.53562
5579,50343.63,1,14,29785.66472
5580,31823.73,1,19,28531.98886
5581,99103.58,1,7,19497.1541
5582,42150.71,1,18,35308.9196
5583,44566.21,1,13,15802.10946
5584,92551.94,0,16,31583.2975
5585,101666.33,0,7,14459.9199
5586,68208.14,0,17,16466.76688
5587,79157.96,0,20,14213.69088
5588,46081.3,1,16,41649.7192
5589,78168.96,1,20,22683.6473
5590,77306.03,0,11,21561.93732
5591,47817.11,1,10,27149.5658
5592,20792.2,1,18,16951.17822
5593,52640.43,1,7,19901.09844
5594,106743.67,0,19,37413.93632
5595,94042.17,0,19,19901.09844
5596,23093.87,1,13,18780.9978
5597,81415.99,0,12,16122.36812
5598,104154.33,1,11,23494.75466
5599,28306.99,1,20,26718.26268
5600,59209.58,1,17,27706.39744
5601,108021.69,0,15,27473.04314
5602,91497.96,1,11,9879.73826
5603,85979.5,0,8,12741.14478
5604,94402.97,0,20,48489.4142
5605,46565.24,1,17,35659.75572
5606,92897.36,0,18,23769.9518
5607,98042.09,0,13,30068.90856
5608,95461.13,1,14,19735.33642
5609,60230.8,0,7,32545.682819999998
5610,46299.08,1,18,26063.2613
5611,15804.47,1,17,23057.01418
5612,33558.74,1,10,27324.98386
5613,60463.2,1,20,11590.46668
5614,54251.45,1,16,15937.29402
5615,85859.16,0,9,30414.91666
5616,41785.43,1,9,14537.16822
5617,69246.12,1,6,20956.82548
5618,32773.82,1,10,18385.100159999998
5619,70207.11,1,15,21270.64678
5620,43259.44,1,19,29764.7433
5621,68700.6,0,14,27545.46344
5622,71937.67,1,18,15190.56026
5623,77302.25,0,13,19147.92732
5624,17247.18,1,20,22575.82152
5625,56782.02,1,16,22316.71778
5626,37861.44,1,17,11860.8358
5627,37098.07,1,8,27524.54202
5628,87001.83,0,16,20636.56682
5629,42874.63,1,16,28277.71314
5630,62894.79,0,13,23469.00522
5631,98566.7,1,16,12908.51614
5632,104619.49,0,11,31287.17894
5633,77020.81,1,6,19854.42758
5634,42090.21,1,10,23581.65902
5635,54176.2,0,17,31853.66662
5636,97794.8,1,18,25458.14946
5637,108295.76,1,18,30577.46
5638,93444.56,1,20,18468.78584
5639,27789.95,1,17,16730.69864
5640,68332.45,1,20,21491.12636
5641,83012.99,1,17,21803.33832
5642,47241.59,1,7,16090.18132
5643,41676.0,1,11,20102.26594
5644,49084.71,1,15,20147.32746
5645,64465.44,0,17,21220.75724
5646,34951.8,1,14,11730.47926
5647,10891.85,1,14,25514.47636
5648,98502.11,1,12,19302.42396
5649,52171.5,1,10,33141.13862
5650,91751.57,1,18,22014.16186
5651,65238.76,0,16,33884.6537
5652,97757.32,0,18,9009.08532
5653,79660.6,1,16,15699.1117
5654,63691.59,1,6,21420.3154
5655,52771.56,1,11,19641.9947
5656,89060.24,1,15,19741.77378
5657,76149.23,1,14,17921.610239999998
5658,104231.33,1,3,22043.12998
5659,73988.94,0,17,39848.86774
5660,53351.08,1,19,32761.33438
5661,34854.69,1,15,20546.44378
5662,108964.33,1,7,32391.18618
5663,35196.0,1,12,26229.02332
5664,77024.82,0,19,22023.8179
5665,49682.36,1,7,29088.8205
5666,66506.65,0,10,27141.5191
5667,74163.51,0,10,20095.82858
5668,49375.26,1,11,36322.8038
5669,62793.28,0,15,25208.70176
5670,37276.24,1,13,16902.89802
5671,49174.32,1,12,15467.36674
5672,23052.07,1,17,29594.15326
5673,30194.45,1,7,23295.1965
5674,94945.21,1,16,15863.26438
5675,46233.56,1,16,13998.03932
5676,99381.45,0,13,21011.54304
5677,63521.2,1,16,15930.85666
5678,89543.2,0,15,33781.65594
5679,105949.77,1,11,21555.49996
5680,87247.96,0,1,43745.07988
5681,35715.43,1,18,28404.851
5682,104676.44,1,4,21505.61042
5683,39171.9,1,14,24547.26302
5684,67356.05,1,15,23633.1579
5685,48178.83,1,15,18547.6435
5686,22228.46,1,20,29137.1007
5687,35178.45,1,16,40212.57858
5688,86775.26,0,18,16017.76102
5689,49775.38,1,15,17506.40052
5690,93938.82,0,8,25807.37624
5691,55449.03,0,20,16320.31694
5692,42481.06,1,18,25908.76466
5693,62211.95,0,12,19757.86718
5694,35560.21,1,14,23670.17272
5695,44834.55,1,17,19345.87614
5696,67548.67,0,13,22363.38864
5697,45665.02,1,10,17994.03054
5698,42919.11,1,10,26200.0552
5699,26043.92,1,18,28651.08002
5700,64605.87,1,11,15860.0457
5701,93816.86,1,18,10985.35484
5702,87763.3,0,10,25248.93526
5703,91736.53,0,14,19318.51736
5704,66464.41,1,10,23301.633859999998
5705,90007.25,0,18,18373.83478
5706,38869.12,1,17,15794.06276
5707,77548.91,0,15,28754.07778
5708,81017.73,0,7,17094.40948
5709,31660.39,1,15,10333.57214
5710,86113.03,1,15,15711.98642
5711,26935.08,1,16,23517.28542
5712,48352.95,0,20,25950.6075
5713,97532.98,1,11,22907.34556
5714,10000.44,1,16,17244.0781
5715,25492.0,1,18,49200.74248
5716,102022.19,0,4,31848.8386
5717,86751.12,0,20,15547.83374
5718,57915.65,1,11,25353.54236
5719,106842.13,1,6,14628.900599999999
5720,19726.83,1,16,24215.73898
5721,72173.2,0,16,14371.4062
5722,83013.97,0,7,31808.6051
5723,37158.94,1,8,8622.84372
5724,24897.08,1,19,21542.62524
5725,75868.0,1,16,17421.1055
5726,36834.17,1,10,20783.01676
5727,91226.63,0,5,15745.78256
5728,81098.35,0,16,51289.6658
5729,87118.66,0,14,29970.73882
5730,32078.07,1,13,16709.77722
5731,70287.19,1,19,21182.13308
5732,77981.66,0,13,33820.280099999996
5733,75315.05,0,17,33038.14086
5734,91394.44,0,2,30160.64094
5735,68197.16,0,17,14619.24456
5736,68943.39,0,12,33725.32904
5737,35015.25,1,8,23263.0097
5738,61645.21,0,12,16836.91508
5739,106963.85,1,17,13621.45376
5740,56257.43,1,14,17989.20252
5741,83304.17,0,17,29668.1829
5742,67952.69,0,10,16849.7898
5743,24222.03,1,20,37302.89186
5744,69134.09,0,3,17329.37312
5745,80873.69,0,12,16630.91956
5746,64793.81,0,9,27204.28336
5747,88354.0,0,17,26864.71262
5748,82225.89,0,6,15353.1036
5749,66059.51,0,14,13782.38776
5750,22826.76,1,19,19197.81686
5751,45138.48,1,15,29821.0702
5752,27412.47,1,20,12472.385
5753,48725.02,1,16,19258.97178
5754,67792.16,0,19,37586.1357
5755,46827.55,1,20,38580.70782
5756,93262.17,0,18,28538.42622
5757,81858.67,0,20,24283.33126
5758,59267.54,1,7,33337.4781
5759,116210.71,1,6,26119.5882
5760,51863.7,1,18,14245.87768
5761,45247.75,1,16,28020.21874
5762,52649.03,1,18,19793.27266
5763,25053.03,1,17,16727.47996
5764,68411.14,0,7,18056.7948
5765,34687.79,1,19,29767.96198
5766,74758.15,0,10,17491.91646
5767,90845.06,1,17,13637.54716
5768,38647.16,1,20,15684.62764
5769,65918.74,1,8,15678.19028
5770,84671.09,1,8,20422.5246
5771,59578.75,1,17,36971.36782
5772,60010.03,0,5,24767.7426
5773,83443.11,0,5,29293.20668
5774,89469.69,0,11,32270.48568
5775,90014.74,0,10,31076.3554
5776,49120.38,1,20,17052.56664
5777,83022.67,1,17,14741.554399999999
5778,33509.54,1,9,36638.23444
5779,72893.46,1,10,15435.17994
5780,43288.46,1,20,21957.83496
5781,67757.38,0,20,26343.28646
5782,54980.62,1,12,33760.73452
5783,23983.34,1,18,24758.08656
5784,70453.02,0,5,30308.70022
5785,13338.2,1,18,28287.36918
5786,48661.0,1,20,18663.51598
5787,101532.58,1,20,17659.28782
5788,95403.39,1,19,13220.7281
5789,43197.96,1,13,19679.00952
5790,91375.72,0,19,26608.82756
5791,86367.76,0,17,28021.82808
5792,94863.23,0,12,17884.59542
5793,23735.52,1,17,19497.1541
5794,52015.02,0,20,43527.81898
5795,104156.53,1,19,19688.66556
5796,88979.88,0,17,25395.3852
5797,50074.14,1,20,19353.92284
5798,50742.1,0,20,32762.94372
5799,90148.69,1,15,15192.1696
5800,21600.98,1,19,21302.83358
5801,76442.43,1,16,20165.0302
5802,54565.6,0,10,23633.1579
5803,47337.76,0,11,25211.92044
5804,66585.5,1,18,26603.99954
5805,93222.97,1,19,18700.5308
5806,86345.8,0,12,28073.32696
5807,43509.69,1,16,18346.476
5808,41268.07,0,19,19096.42844
5809,26269.79,1,15,28205.29284
5810,84302.58,0,13,19019.18012
5811,50101.8,1,13,20424.13394
5812,9353.32,1,20,26359.37986
5813,71222.14,0,9,11093.18062
5814,32317.43,1,14,53182.24964
5815,74276.87,0,8,13856.4174
5816,89366.83,1,8,14899.26972
5817,29001.23,1,18,24885.22442
5818,57035.55,1,18,24637.38606
5819,89173.5,0,13,11270.20802
5820,62473.97,1,8,15942.12204
5821,81956.85,1,16,13312.46048
5822,46086.14,1,19,20652.66022
5823,43893.65,1,15,27110.94164
5824,27744.34,1,20,12800.69036
5825,62149.75,0,18,26151.775
5826,66079.3,0,18,25611.03676
5827,89945.81,0,11,23185.76138
5828,69128.91,1,15,15142.28006
5829,42018.68,1,17,25570.80326
5830,65321.91,0,15,14395.5463
5831,76131.04,1,18,51643.7206
5832,84050.01,0,11,18320.72656
5833,42666.26,1,19,28726.719
5834,25104.69,1,18,33335.86876
5835,91717.22,0,6,26183.9618
5836,31380.96,1,20,28871.5596
5837,69751.73,1,20,22733.53684
5838,42421.27,1,15,28680.04814
5839,76547.04,1,19,17060.61334
5840,59477.15,1,20,19144.70864
5841,41159.72,1,20,20007.31488
5842,37291.24,1,9,18912.96368
5843,79884.95,0,10,18853.4181
5844,82416.29,0,5,31456.15964
5845,99958.32,0,12,49245.804
5846,65355.01,1,19,18233.8222
5847,92234.02,0,6,27839.97266
5848,26868.46,1,11,22289.359
5849,76442.96,0,2,23139.09052
5850,43705.05,1,11,21288.34952
5851,64898.92,1,19,20153.76482
5852,83770.84,1,14,17768.72294
5853,104850.88,0,6,32939.97112
5854,56698.26,1,19,25252.15394
5855,28955.39,1,20,36760.54428
5856,30541.2,1,13,14022.17942
5857,59316.98,1,13,17651.24112
5858,83926.72,0,6,32342.90598
5859,78144.33,0,13,24399.20374
5860,58294.08,1,1,8197.97796
5861,37741.81,1,20,24552.09104
5862,57101.08,1,15,23303.2432
5863,79690.34,1,15,18426.943
5864,50535.2,0,10,28786.26458
5865,31390.18,1,13,29695.54168
5866,36387.28,1,19,19173.67676
5867,93606.34,1,18,21275.4748
5868,8853.05,1,17,32159.44122
5869,35546.81,1,20,16962.4436
5870,46598.59,1,19,41314.97648
5871,100974.45,1,12,25623.91148
5872,79198.99,0,10,23983.99402
5873,19561.66,1,19,18554.08086
5874,107756.38,1,14,15353.1036
5875,67787.6,0,14,15856.82702
5876,64171.42,0,7,17210.28196
5877,62962.54,1,8,21064.65126
5878,25718.98,1,18,7081.096
5879,61122.51,1,11,23992.04072
5880,44408.42,1,19,17545.02468
5881,95190.96,0,14,15694.28368
5882,39737.98,1,10,26603.99954
5883,90128.08,0,15,38591.9732
5884,73687.07,0,17,28617.28388
5885,30933.88,1,17,41065.52878
5886,98033.64,1,18,9433.95108
5887,93682.67,0,17,27057.83342
5888,72601.75,1,10,22197.62662
5889,89617.42,0,3,24368.62628
5890,65476.51,0,9,26781.02694
5891,78558.45,0,12,15892.2325
5892,89875.74,0,9,28850.638179999998
5893,87302.72,0,7,37644.07194
5894,41751.89,1,15,17879.7674
5895,37019.05,1,4,22675.6006
5896,39267.97,1,12,20424.13394
5897,73674.54,0,18,28699.36022
5898,106779.75,0,15,23971.1193
5899,89193.63,0,9,27611.44638
5900,67946.28,0,7,18254.74362
5901,35168.93,1,17,28546.47292
5902,50628.03,1,20,13396.14616
5903,73816.0,1,12,20918.20132
5904,47980.36,0,5,30815.64232
5905,82564.53,1,8,10129.18596
5906,94847.15,1,16,16753.2294
5907,75040.01,0,7,19136.661939999998
5908,79122.84,0,20,24268.8472
5909,93955.53,0,5,17763.89492
5910,118929.72,0,5,15795.6721
5911,90210.53,1,16,18521.89406
5912,115756.99,1,14,19035.27352
5913,102122.58,0,17,19751.42982
5914,91543.66,0,12,24846.60026
5915,50083.47,1,12,25034.89304
5916,73809.98,0,17,17108.89354
5917,27598.09,1,18,18385.100159999998
5918,66612.71,0,14,25593.33402
5919,98147.0,0,18,25503.21098
5920,70630.44,0,17,35115.7988
5921,65518.56,0,13,16807.94696
5922,49870.45,1,17,14410.03036
5923,33217.44,1,18,19897.87976
5924,100716.13,0,11,19273.45584
5925,95280.22,0,15,21397.78464
5926,77031.56,0,13,31180.9625
5927,30563.08,1,12,27199.45534
5928,93484.11,0,15,20612.42672
5929,28975.97,1,16,16432.97074
5930,48588.31,1,11,31507.65852
5931,28873.83,1,18,24585.88718
5932,29603.59,1,20,13803.30918
5933,50864.13,1,16,19144.70864
5934,81873.42,0,17,30413.30732
5935,51785.14,1,13,15251.71518
5936,82067.01,0,10,31250.16412
5937,50587.73,1,15,14355.3128
5938,33661.26,1,20,11992.80168
5939,15319.97,1,20,18254.74362
5940,82642.18,1,11,15188.95092
5941,63943.31,0,16,11204.22508
5942,59611.42,1,19,22852.628
5943,89115.67,1,20,23317.72726
5944,90788.58,1,14,16246.2873
5945,37043.52,1,16,34974.17688
5946,67125.55,1,18,19907.5358
5947,98621.55,0,12,26555.71934
5948,104294.57,0,7,16280.08344
5949,72604.16,1,6,14430.95178
5950,66976.15,0,17,19886.61438
5951,52719.09,1,16,33646.47138
5952,76779.71,1,9,20723.47118
5953,28785.16,1,12,27654.89856
5954,68969.5,1,9,14572.5737
5955,19247.58,1,18,31781.24632
5956,21952.46,1,15,31601.00024
5957,114033.21,1,2,17184.53252
5958,42775.72,1,19,11992.80168
5959,76974.39,1,8,22791.47308
5960,47978.72,1,10,18492.92594
5961,58359.09,1,13,12887.59472
5962,82202.7,0,16,21314.09896
5963,66775.54,0,20,20087.78188
5964,88769.82,0,19,24212.5203
5965,35732.52,1,17,11365.15908
5966,95744.02,0,16,17921.610239999998
5967,50949.03,1,18,15301.60472
5968,75752.6,1,19,22926.65764
5969,80383.01,0,13,26175.9151
5970,53129.13,1,19,26431.80016
5971,96991.27,0,9,18283.71174
5972,79007.41,0,6,23216.33884
5973,51389.94,1,15,38497.02214
5974,6487.69,1,19,27659.72658
5975,37251.7,1,5,17139.471
5976,34615.21,1,15,14963.64332
5977,81241.55,0,20,20279.29334
5978,77354.01,0,5,17807.3471
5979,30779.19,1,16,21137.07156
5980,61856.8,1,3,14862.2549
5981,79024.34,0,12,21569.98402
5982,78276.97,0,3,26053.60526
5983,40006.8,1,17,21803.33832
5984,74733.45,1,15,10745.56318
5985,36731.6,1,14,24016.18082
5986,29443.0,1,20,35637.22496
5987,88029.63,0,14,46952.4945
5988,58454.78,1,5,18510.62868
5989,53759.26,1,16,32352.56202
5990,106547.51,1,14,25216.74846
5991,94206.91,1,12,14094.59972
5992,76154.95,1,18,21801.72898
5993,12743.53,1,19,26879.19668
5994,74606.2,0,4,31139.11966
5995,47764.99,1,20,18669.95334
5996,89084.82,1,5,20313.08948
5997,109488.35,1,15,27608.2277
5998,88156.67,0,12,20634.95748
5999,40125.7,1,14,38793.140699999996
6000,111343.03,0,13,17920.0009
6001,113899.61,1,19,10708.54836
6002,80004.25,1,10,21627.92026
6003,50129.74,1,19,17845.97126
6004,86614.43,0,18,28644.64266
6005,87789.27,1,15,22018.98988
6006,88504.53,1,14,18792.263179999998
6007,62997.04,0,9,12599.52286
6008,38770.27,1,14,18867.90216
6009,90850.63,1,8,21708.38726
6010,73665.75,0,16,30495.38366
6011,39064.49,1,7,21270.64678
6012,34890.17,1,15,20617.25474
6013,64762.58,1,20,9998.82942
6014,80630.07,1,18,17050.9573
6015,60363.85,0,20,22171.87718
6016,77784.26,0,18,33142.74796
6017,33809.98,1,17,20018.58026
6018,48681.98,1,18,18924.22906
6019,24036.67,1,12,27698.35074
6020,41911.21,1,9,18219.33814
6021,90663.59,0,14,14107.47444
6022,94469.15,1,2,11973.4896
6023,60866.18,0,17,11957.3962
6024,99540.55,1,13,16806.33762
6025,49212.89,0,14,28504.63008
6026,70247.17,1,19,14970.08068
6027,95666.1,0,17,34027.88496
6028,55312.4,1,19,38188.02886
6029,85672.16,1,5,17239.25008
6030,85503.63,0,19,24688.88494
6031,104970.73,0,18,24416.90648
6032,38911.5,1,18,29716.4631
6033,30941.53,1,15,22796.3011
6034,21719.5,1,20,13547.42412
6035,70601.13,1,17,14047.92886
6036,27736.63,1,17,16685.63712
6037,102726.85,0,20,19735.33642
6038,85202.49,0,19,30109.14206
6039,55669.54,1,15,20029.84564
6040,43858.92,1,12,22503.40122
6041,83074.58,1,14,21001.887
6042,47606.92,1,11,10338.40016
6043,83100.6,0,16,25924.85806
6044,47913.33,1,20,17464.55768
6045,59306.93,1,18,27176.92458
6046,80332.34,0,12,28456.34988
6047,105113.45,0,11,22913.78292
6048,11745.93,1,17,32666.38332
6049,84472.01,0,14,24352.53288
6050,105435.67,1,20,16692.07448
6051,99011.39,0,16,10151.71672
6052,32450.45,1,19,25033.2837
6053,59099.98,1,17,21610.21752
6054,93555.61,0,19,31201.88392
6055,70390.09,0,20,29861.3037
6056,58575.21,1,13,16552.0619
6057,54467.92,1,14,18180.71398
6058,95343.95,1,19,23065.06088
6059,111982.15,1,17,18428.55234
6060,68626.21,0,13,37330.25064
6061,78393.56,0,18,26058.43328
6062,67063.22,0,18,34409.29854
6063,86411.94,1,15,14147.70794
6064,85490.62,0,16,30133.28216
6065,61313.82,1,12,16894.85132
6066,69608.68,0,19,37032.52274
6067,32347.92,1,13,24756.47722
6068,46169.38,1,18,30564.58528
6069,80645.28,1,4,18056.7948
6070,18627.22,1,17,29787.27406
6071,60332.96,0,17,22081.75414
6072,84838.43,0,11,25395.3852
6073,78281.97,1,20,19514.85684
6074,46089.56,1,20,15124.57732
6075,46379.47,1,10,16772.54148
6076,36762.11,1,13,15428.74258
6077,65631.66,0,9,12287.3109
6078,33714.54,1,9,24785.44534
6079,63636.99,0,12,17229.59404
6080,40410.12,1,7,30820.47034
6081,9595.35,1,20,12156.95436
6082,66900.85,0,19,26843.7912
6083,49923.81,0,13,22350.51392
6084,28991.5,1,20,15724.861139999999
6085,73908.79,0,11,13133.82374
6086,95893.65,0,19,17054.17598
6087,76187.99,0,7,17128.20562
6088,82209.25,0,14,17261.78084
6089,74125.7,0,17,32301.06314
6090,54723.96,1,8,26946.78896
6091,50156.51,1,9,28623.72124
6092,67992.29,0,14,37970.76796
6093,73372.02,1,19,13465.34778
6094,51312.72,1,9,8927.00898
6095,69114.17,0,15,28028.26544
6096,61034.74,0,13,37077.58426
6097,28396.93,1,14,23438.42776
6098,65757.44,0,8,19992.83082
6099,33438.72,1,15,25834.73502
6100,70087.82,0,2,31050.60596
6101,83020.99,0,20,34077.7745
6102,49259.08,1,20,50253.25084
6103,105294.29,0,13,35003.145
6104,48261.96,1,19,10845.34226
6105,34520.84,1,17,24025.83686
6106,48109.83,1,12,35353.98112
6107,110098.03,1,14,23045.7488
6108,78779.5,0,18,28086.20168
6109,33657.2,1,16,16463.5482
6110,53881.99,0,17,23504.4107
6111,115764.11,1,8,38553.34904
6112,32612.91,1,12,8672.733259999999
6113,101109.4,1,13,24796.71072
6114,20991.94,1,16,10919.3719
6115,31590.46,1,9,25136.28146
6116,88707.63,1,6,13970.68054
6117,103850.21,1,8,21600.56148
6118,68944.47,0,12,28491.75536
6119,86348.34,0,14,13476.61316
6120,37130.46,1,13,20425.74328
6121,45652.49,1,7,10140.45134
6122,70992.17,0,9,16938.303499999998
6123,63088.93,0,17,23013.561999999998
6124,90665.04,0,19,25396.99454
6125,92542.64,0,15,19011.13342
6126,79329.29,1,7,18431.77102
6127,56766.74,1,15,29095.25786
6128,107761.01,1,9,22120.3783
6129,75641.56,1,6,22179.92388
6130,111770.22,0,9,14702.93024
6131,53681.36,0,5,25451.7121
6132,75907.95,0,16,20651.05088
6133,48109.54,1,16,23477.05192
6134,84977.1,0,12,24455.53064
6135,49664.56,1,18,12953.57766
6136,56620.17,1,14,12908.51614
6137,57865.43,0,20,14625.681919999999
6138,52541.42,1,15,21169.25836
6139,114542.19,1,4,29848.42898
6140,63964.47,0,11,32104.72366
6141,98901.34,0,8,32894.9096
6142,56145.24,1,9,24470.0147
6143,42588.72,1,17,20847.39036
6144,58547.22,1,18,18401.19356
6145,41736.59,1,12,15451.27334
6146,82351.69,0,17,35627.56892
6147,40224.57,1,19,35555.14862
6148,63072.06,0,7,43059.50104
6149,104218.96,1,15,22506.6199
6150,92573.5,0,13,23576.831
6151,96528.71,0,17,25612.646099999998
6152,94675.4,0,10,17300.405
6153,75682.77,0,13,15850.38966
6154,81819.66,0,19,33392.19566
6155,73728.18,0,14,18657.07862
6156,45846.74,1,8,13317.2885
6157,35466.63,1,20,38339.30682
6158,101008.95,0,20,26013.371759999998
6159,83239.76,1,12,22741.58354
6160,58839.78,0,18,5428.30382
6161,37842.21,1,11,11490.6876
6162,102552.38,0,15,23715.23424
6163,82343.47,0,12,30176.73434
6164,51722.37,1,9,15728.07982
6165,103093.68,1,16,24585.88718
6166,99771.98,0,7,27075.53616
6167,78824.15,1,20,10938.68398
6168,63508.97,0,11,29642.43346
6169,56623.13,0,20,28361.39882
6170,61259.03,0,18,21734.1367
6171,41279.5,1,18,25060.64248
6172,37139.98,1,13,14358.53148
6173,105314.86,1,8,15320.916799999999
6174,38818.42,1,19,36841.01128
6175,92132.63,0,15,22371.43534
6176,75199.76,1,15,24027.4462
6177,98058.7,1,4,17828.26852
6178,24709.14,1,10,17126.59628
6179,42941.66,1,19,33178.15344
6180,27310.88,1,12,16803.11894
6181,26009.19,1,20,23019.99936
